,stop_sequence,trip_id,stop_id,stop_name,stop_lat,stop_lon,elevation
2709,70,JG_B2-Weekday-039000_B35_511,,,,,
2710,71,JG_B2-Weekday-039000_B35_511,,,,,
2711,72,JG_B2-Weekday-039000_B35_511,,,,,
2712,73,JG_B2-Weekday-039000_B35_511,,,,,
2713,74,JG_B2-Weekday-039000_B35_511,,,,,
2714,75,JG_B2-Weekday-039000_B35_511,,,,,
2715,76,JG_B2-Weekday-039000_B35_511,,,,,
2716,77,JG_B2-Weekday-039000_B35_511,,,,,
2717,78,JG_B2-Weekday-039000_B35_511,,,,,
2718,79,JG_B2-Weekday-039000_B35_511,,,,,
2719,80,JG_B2-Weekday-039000_B35_511,,,,,
2720,1,JG_B2-Weekday-039400_B35_518,302692.0,CHURCH AV/MC DONALD AV,40.64265,-73.979587,17.0
2721,2,JG_B2-Weekday-039400_B35_518,302693.0,CHURCH AV/E 3 ST,40.643711,-73.977064,21.0
2722,3,JG_B2-Weekday-039400_B35_518,307581.0,CHURCH AV/E 5 ST,40.644458,-73.975219,18.0
2723,4,JG_B2-Weekday-039400_B35_518,302695.0,CHURCH AV/OCEAN PKY,40.644999,-73.973952,18.0
2724,5,JG_B2-Weekday-039400_B35_518,302696.0,CHURCH AV/CONEY ISLAND AV,40.646222,-73.971013,15.0
2725,6,JG_B2-Weekday-039400_B35_518,302697.0,CHURCH AV/WESTMINSTER RD,40.647415,-73.968043,15.0
2726,7,JG_B2-Weekday-039400_B35_518,302698.0,CHURCH AV/RUGBY RD,40.6481,-73.966292,18.0
2727,8,JG_B2-Weekday-039400_B35_518,302699.0,CHURCH AV/E 18 ST,40.649313,-73.963199,21.0
2728,9,JG_B2-Weekday-039400_B35_518,302700.0,CHURCH AV/OCEAN AV,40.650067,-73.960539,24.0
2729,10,JG_B2-Weekday-039400_B35_518,302701.0,CHURCH AV/FLATBUSH AV,40.650362,-73.958218,22.0
2730,11,JG_B2-Weekday-039400_B35_518,302702.0,CHURCH AV/BEDFORD AV,40.650455,-73.955969,20.0
2731,12,JG_B2-Weekday-039400_B35_518,307794.0,CHURCH AV/ROGERS AV,40.650626,-73.95199,18.0
2732,13,JG_B2-Weekday-039400_B35_518,307792.0,CHURCH AV/NOSTRAND AV,40.650764,-73.949277,17.0
2733,14,JG_B2-Weekday-039400_B35_518,307791.0,CHURCH AV/NEW YORK AV,40.650909,-73.946217,17.0
2734,15,JG_B2-Weekday-039400_B35_518,302707.0,CHURCH AV/BROOKLYN AV,40.651012,-73.943319,15.0
2735,16,JG_B2-Weekday-039400_B35_518,302708.0,CHURCH AV/E 38 ST,40.651129,-73.941481,14.0
2736,17,JG_B2-Weekday-039400_B35_518,302710.0,CHURCH AV/E 42 ST,40.651325,-73.937686,14.0
2737,18,JG_B2-Weekday-039400_B35_518,302711.0,CHURCH AV/TROY AV,40.65142,-73.935751,15.0
2738,19,JG_B2-Weekday-039400_B35_518,302714.0,CHURCH AV/E 48 ST,40.651571,-73.932439,11.0
2739,20,JG_B2-Weekday-039400_B35_518,302715.0,CHURCH AV/UTICA AV,40.651655,-73.930572,11.0
2740,21,JG_B2-Weekday-039400_B35_518,302716.0,CHURCH AV/E 52 ST,40.652173,-73.928071,10.0
2741,22,JG_B2-Weekday-039400_B35_518,302718.0,CHURCH AV/E 56 ST,40.652456,-73.924192,9.0
2742,23,JG_B2-Weekday-039400_B35_518,302719.0,CHURCH AV/KINGS HY,40.652394,-73.922293,10.0
2743,24,JG_B2-Weekday-039400_B35_518,306838.0,CHURCH AV/REMSEN AV,40.652955,-73.919557,9.0
2744,25,JG_B2-Weekday-039400_B35_518,302722.0,CHURCH AV/E 94 ST,40.654816,-73.916683,10.0
2745,26,JG_B2-Weekday-039400_B35_518,302723.0,CHURCH AV/E 96 ST,40.655855,-73.915074,10.0
2746,27,JG_B2-Weekday-039400_B35_518,302724.0,CHURCH AV/ROCKAWAY PY,40.656401,-73.914223,7.0
2747,28,JG_B2-Weekday-039400_B35_518,308230.0,E 98 ST/HEGEMAN AV,40.655642,-73.912518,19.0
2748,29,JG_B2-Weekday-039400_B35_518,307115.0,HEGEMAN AV/THOMAS S BOYLAND ST,40.655881,-73.90948,15.0
2749,30,JG_B2-Weekday-039400_B35_518,301132.0,HEGEMAN AV/ROCKAWAY AV,40.65628,-73.906863,4.0
2750,31,JG_B2-Weekday-039400_B35_518,301133.0,HEGEMAN AV/OSBORN ST,40.656548,-73.905046,8.0
2751,32,JG_B2-Weekday-039400_B35_518,901518.0,HEGEMAN AV/WATKINS ST,40.656994,-73.904007,5.0
2752,33,JG_B2-Weekday-039400_B35_518,,,,,
2753,34,JG_B2-Weekday-039400_B35_518,,,,,
2754,35,JG_B2-Weekday-039400_B35_518,,,,,
2755,36,JG_B2-Weekday-039400_B35_518,,,,,
2756,37,JG_B2-Weekday-039400_B35_518,,,,,
2757,38,JG_B2-Weekday-039400_B35_518,,,,,
2758,39,JG_B2-Weekday-039400_B35_518,,,,,
2759,40,JG_B2-Weekday-039400_B35_518,,,,,
2760,41,JG_B2-Weekday-039400_B35_518,,,,,
2761,42,JG_B2-Weekday-039400_B35_518,,,,,
2762,43,JG_B2-Weekday-039400_B35_518,,,,,
2763,44,JG_B2-Weekday-039400_B35_518,,,,,
2764,45,JG_B2-Weekday-039400_B35_518,,,,,
2765,46,JG_B2-Weekday-039400_B35_518,,,,,
2766,47,JG_B2-Weekday-039400_B35_518,,,,,
2767,48,JG_B2-Weekday-039400_B35_518,,,,,
2768,49,JG_B2-Weekday-039400_B35_518,,,,,
2769,50,JG_B2-Weekday-039400_B35_518,,,,,
2770,51,JG_B2-Weekday-039400_B35_518,,,,,
2771,52,JG_B2-Weekday-039400_B35_518,,,,,
2772,53,JG_B2-Weekday-039400_B35_518,,,,,
2773,54,JG_B2-Weekday-039400_B35_518,,,,,
2774,55,JG_B2-Weekday-039400_B35_518,,,,,
2775,56,JG_B2-Weekday-039400_B35_518,,,,,
2776,57,JG_B2-Weekday-039400_B35_518,,,,,
2777,58,JG_B2-Weekday-039400_B35_518,,,,,
2778,59,JG_B2-Weekday-039400_B35_518,,,,,
2779,60,JG_B2-Weekday-039400_B35_518,,,,,
2780,61,JG_B2-Weekday-039400_B35_518,,,,,
2781,62,JG_B2-Weekday-039400_B35_518,,,,,
2782,63,JG_B2-Weekday-039400_B35_518,,,,,
2783,64,JG_B2-Weekday-039400_B35_518,,,,,
2784,65,JG_B2-Weekday-039400_B35_518,,,,,
2785,66,JG_B2-Weekday-039400_B35_518,,,,,
2786,67,JG_B2-Weekday-039400_B35_518,,,,,
2787,68,JG_B2-Weekday-039400_B35_518,,,,,
2788,69,JG_B2-Weekday-039400_B35_518,,,,,
2789,70,JG_B2-Weekday-039400_B35_518,,,,,
2790,71,JG_B2-Weekday-039400_B35_518,,,,,
2791,72,JG_B2-Weekday-039400_B35_518,,,,,
2792,73,JG_B2-Weekday-039400_B35_518,,,,,
2793,74,JG_B2-Weekday-039400_B35_518,,,,,
2794,75,JG_B2-Weekday-039400_B35_518,,,,,
2795,76,JG_B2-Weekday-039400_B35_518,,,,,
2796,77,JG_B2-Weekday-039400_B35_518,,,,,
2797,78,JG_B2-Weekday-039400_B35_518,,,,,
2798,79,JG_B2-Weekday-039400_B35_518,,,,,
2799,80,JG_B2-Weekday-039400_B35_518,,,,,
2800,1,JG_B2-Weekday-039500_B6769_906,306337.0,SANDS ST/PEARL ST,40.699922,-73.987598,26.0
2801,2,JG_B2-Weekday-039500_B6769_906,304645.0,SANDS ST/GOLD ST,40.699731,-73.983158,12.0
2802,3,JG_B2-Weekday-039500_B6769_906,304646.0,NASSAU ST/GOLD ST,40.698278,-73.98252,12.0
2803,4,JG_B2-Weekday-039500_B6769_906,304647.0,FLUSHING AV/NAVY ST,40.698155,-73.980247,5.0
2804,5,JG_B2-Weekday-039500_B6769_906,307588.0,FLUSHING AV/N PORTLAND AV,40.697995,-73.9764,7.0
2805,6,JG_B2-Weekday-039500_B6769_906,304649.0,FLUSHING AV/CUMBERLAND ST,40.697912,-73.974355,13.0
2806,7,JG_B2-Weekday-039500_B6769_906,801157.0,FLUSHING AV / CLERMONT AV,40.69781,-73.970924,14.0
2807,8,JG_B2-Weekday-039500_B6769_906,305831.0,VANDERBILT AV/PARK AV,40.695567,-73.9704,14.0
2808,9,JG_B2-Weekday-039500_B6769_906,307831.0,VANDERBILT AV/MYRTLE AV,40.692836,-73.969853,24.0
2809,10,JG_B2-Weekday-039500_B6769_906,305833.0,VANDERBILT AV/WILLOUGHBY AV,40.691255,-73.969544,26.0
2810,11,JG_B2-Weekday-039500_B6769_906,305834.0,VANDERBILT AV/DE KALB AV,40.689567,-73.969209,29.0
2811,12,JG_B2-Weekday-039500_B6769_906,305835.0,VANDERBILT AV/LAFAYETTE AV,40.687502,-73.968799,29.0
2812,13,JG_B2-Weekday-039500_B6769_906,305836.0,VANDERBILT AV/GREENE AV,40.686479,-73.968587,40.0
2813,14,JG_B2-Weekday-039500_B6769_906,305837.0,VANDERBILT AV/FULTON ST,40.683907,-73.96808,29.0
2814,15,JG_B2-Weekday-039500_B6769_906,305838.0,VANDERBILT AV/ATLANTIC AV,40.681922,-73.967541,24.0
2815,16,JG_B2-Weekday-039500_B6769_906,305839.0,VANDERBILT AV/DEAN ST,40.679894,-73.968176,30.0
2816,17,JG_B2-Weekday-039500_B6769_906,305841.0,VANDERBILT AV/ST MARKS AV,40.67825,-73.968764,34.0
2817,18,JG_B2-Weekday-039500_B6769_906,305842.0,VANDERBILT AV/PARK PL,40.676499,-73.969399,39.0
2818,19,JG_B2-Weekday-039500_B6769_906,308071.0,VANDERBILT AV/PLAZA ST E,40.675102,-73.969897,39.0
2819,20,JG_B2-Weekday-039500_B6769_906,307853.0,FLATBUSH AV/PLAZA ST E,40.675168,-73.970874,35.0
2820,21,JG_B2-Weekday-039500_B6769_906,303249.0,FLATBUSH AV/STERLING PL,40.676181,-73.971681,35.0
2821,22,JG_B2-Weekday-039500_B6769_906,305670.0,7 AV/FLATBUSH AV,40.677797,-73.973229,31.0
2822,23,JG_B2-Weekday-039500_B6769_906,305671.0,7 AV/STERLING PL,40.676845,-73.973898,34.0
2823,24,JG_B2-Weekday-039500_B6769_906,305672.0,7 AV/BERKELEY PL,40.675207,-73.975038,28.0
2824,25,JG_B2-Weekday-039500_B6769_906,305673.0,7 AV/UNION ST,40.674188,-73.975723,34.0
2825,26,JG_B2-Weekday-039500_B6769_906,305674.0,7 AV/GARFIELD PL,40.672109,-73.97735,27.0
2826,27,JG_B2-Weekday-039500_B6769_906,305675.0,7 AV/3 ST,40.670287,-73.978868,35.0
2827,28,JG_B2-Weekday-039500_B6769_906,305676.0,7 AV/6 ST,40.668484,-73.980365,39.0
2828,29,JG_B2-Weekday-039500_B6769_906,305677.0,7 AV/9 ST,40.666648,-73.981897,42.0
2829,30,JG_B2-Weekday-039500_B6769_906,305678.0,7 AV/11 ST,40.665459,-73.982889,42.0
2830,31,JG_B2-Weekday-039500_B6769_906,305679.0,7 AV/13 ST,40.664274,-73.983884,45.0
2831,32,JG_B2-Weekday-039500_B6769_906,305680.0,7 AV/15 ST,40.663017,-73.984879,45.0
2832,33,JG_B2-Weekday-039500_B6769_906,305681.0,7 AV/PROSPECT AV,40.661603,-73.986105,47.0
2833,34,JG_B2-Weekday-039500_B6769_906,305682.0,7 AV/18 ST,40.660157,-73.987605,44.0
2834,35,JG_B2-Weekday-039500_B6769_906,307521.0,19 ST/8 AV,40.658211,-73.985302,57.0
2835,36,JG_B2-Weekday-039500_B6769_906,306573.0,19 ST/PROSPECT PK W,40.656665,-73.982737,58.0
2836,37,JG_B2-Weekday-039500_B6769_906,306574.0,10 AV/20 ST,40.655364,-73.981741,48.0
2837,38,JG_B2-Weekday-039500_B6769_906,306558.0,MC DONALD AV/TERRACE PL,40.653053,-73.981501,41.0
2838,39,JG_B2-Weekday-039500_B6769_906,306559.0,MC DONALD AV/VANDERBILT ST,40.651248,-73.981106,26.0
2839,40,JG_B2-Weekday-039500_B6769_906,306560.0,MC DONALD AV/GREENWOOD AV,40.649148,-73.98071,30.0
2840,41,JG_B2-Weekday-039500_B6769_906,306562.0,MC DONALD AV/CATON AV,40.646942,-73.980298,21.0
2841,42,JG_B2-Weekday-039500_B6769_906,306563.0,MC DONALD AV/ALBEMARLE RD,40.644796,-73.979879,20.0
2842,43,JG_B2-Weekday-039500_B6769_906,306564.0,MC DONALD AV/CHURCH AV,40.641942,-73.97933,17.0
2843,44,JG_B2-Weekday-039500_B6769_906,306565.0,MC DONALD AV/AV C,40.639954,-73.97926,17.0
2844,45,JG_B2-Weekday-039500_B6769_906,801044.0,MC DONALD AV/CORTELYOU RD,40.638191,-73.978944,16.0
2845,46,JG_B2-Weekday-039500_B6769_906,,,,,
2846,47,JG_B2-Weekday-039500_B6769_906,,,,,
2847,48,JG_B2-Weekday-039500_B6769_906,,,,,
2848,49,JG_B2-Weekday-039500_B6769_906,,,,,
2849,50,JG_B2-Weekday-039500_B6769_906,,,,,
2850,51,JG_B2-Weekday-039500_B6769_906,,,,,
2851,52,JG_B2-Weekday-039500_B6769_906,,,,,
2852,53,JG_B2-Weekday-039500_B6769_906,,,,,
2853,54,JG_B2-Weekday-039500_B6769_906,,,,,
2854,55,JG_B2-Weekday-039500_B6769_906,,,,,
2855,56,JG_B2-Weekday-039500_B6769_906,,,,,
2856,57,JG_B2-Weekday-039500_B6769_906,,,,,
2857,58,JG_B2-Weekday-039500_B6769_906,,,,,
